id,y__quantile__q_0.1,y__quantile__q_0.3,y__quantile__q_0.4,y__quantile__q_0.2,y__minimum,"y__fft_coefficient__attr_""abs""__coeff_0","y__fft_coefficient__attr_""real""__coeff_0","y__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""min""",y__mean,y__median,y__sum_values,y__quantile__q_0.6,"y__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""min""","y__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""min""",y__quantile__q_0.7,y__quantile__q_0.8,y__root_mean_square,"y__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""mean""","y__linear_trend__attr_""intercept""","y__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""mean""",y__quantile__q_0.9,"y__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""mean""","y__cwt_coefficients__coeff_13__w_20__widths_(2, 5, 10, 20)","y__cwt_coefficients__coeff_12__w_20__widths_(2, 5, 10, 20)","y__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""max""","y__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""max""","y__cwt_coefficients__coeff_10__w_10__widths_(2, 5, 10, 20)","y__cwt_coefficients__coeff_11__w_20__widths_(2, 5, 10, 20)","y__cwt_coefficients__coeff_7__w_20__widths_(2, 5, 10, 20)","y__cwt_coefficients__coeff_14__w_20__widths_(2, 5, 10, 20)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithoutFlatten#blockSize=1000000&nestedLevel=2&numberOfIterations=1000---8,1.176502272,1.296039936,1.30023424,1.1785994240000002,1.17440512,3803.119091712,3803.119091712,1.242060618701639,1.267706363904,1.30023424,3803.119091712,1.30023424,1.2617369391798006,1.2687132312378926,1.30023424,1.30023424,1.2690001569229623,1.2833691878766322,1.283390071671171,1.2833402105434153,1.30023424,1.2830765456199344,2.882203070838669,2.729277972608071,1.302753191276013,1.2952256873665666,2.232907052266783,2.6075950577796867,1.932127908262264,2.967477008314867
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithoutFlatten#blockSize=1000000&nestedLevel=2&numberOfIterations=1000---9,1.1785994240000002,1.296039936,1.30023424,1.296039936,1.17440512,3844.403625984,3844.403625984,1.230660362911475,1.2814678753279998,1.30023424,3844.403625984,1.30023424,1.25821442054804,1.267077906304781,1.30023424,1.30023424,1.2823322842252964,1.2784743094888784,1.2784716492479251,1.2784766990696608,1.30023424,1.278442114736262,2.923551349593642,2.769313970945153,1.297500557080664,1.2877539523599335,2.1560214910080364,2.636390623373388,1.935295355056263,3.01071859627798
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithoutFlatten#blockSize=1000000&nestedLevel=5&numberOfIterations=1000---0,14.747172864,14.747172864,14.747172864,14.747172864,14.51229184,44575.536185344,44575.536185344,14.738545891182516,14.858512061781331,14.948499456,44575.536185344,14.965276672,14.855823080945829,14.895133393059568,14.965276672,14.965276672,14.85891289919799,14.928957358525263,14.92905198105944,14.928842429944629,14.965276672,14.927889700449924,30.52042685849705,28.69737929995324,14.968634344730368,14.95911674453475,24.70545530722321,27.12789967706771,18.565498159055547,31.70032650325834
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithoutFlatten#blockSize=1000000&nestedLevel=5&numberOfIterations=1000---1,14.713618432,14.76395008,14.93172224,14.730395648,14.713618432,44634.961084416005,44634.961084416005,14.737784957342075,14.878320361472,14.93172224,44634.961084416005,14.948499456,14.811599974558764,14.844866788176509,14.948499456,14.948499456,14.8786792105673,14.878962110920629,14.8789617587444,14.87895282349842,14.948499456,14.878830003787542,30.542189292218893,28.722440554360364,14.917201308729837,14.90368809828952,24.64112916380371,27.14559271890993,18.616080098815097,31.72038287663391
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithoutFlatten#blockSize=1000000&nestedLevel=5&numberOfIterations=1000---2,14.730395648,14.93172224,14.93172224,14.730395648,14.730395648,44668.129640448,44668.129640448,14.745797682360656,14.889376546816,14.93172224,44668.129640448,14.93172224,14.824307554465031,14.847837462723373,14.93172224,14.93172224,14.88960927812652,14.886597949525196,14.886592054470931,14.886605352048267,14.93172224,14.886686141456789,30.616122719137284,28.80557345660766,14.940272117363104,14.920294564476096,24.753663873213064,27.24321062014636,18.716661881914856,31.781624392403906
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithoutFlatten#blockSize=1000000&nestedLevel=5&numberOfIterations=1000---3,14.696841216,14.965276672,14.965276672,14.696841216,14.663286784,44726.88345088001,44726.88345088001,14.750986701079782,14.908961150293331,14.982053888,44726.88345087999,14.982053888,14.876262300571073,14.910731458304426,14.982053888,14.982053888,14.9094395146591,14.938209281303994,14.9382494062877,14.938162535731312,14.982053888,14.93758363086199,30.54157491970512,28.7338435192022,14.976474859848858,14.96484109713535,24.871974193220403,27.184613940095577,18.67952943573788,31.70282646965259
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithoutFlatten#blockSize=1000000&nestedLevel=5&numberOfIterations=1000---4,14.730395648,14.93172224,14.93172224,14.730395648,14.713618432,44881.183506432,44881.183506432,14.630759154290711,14.960394502144002,14.93172224,44881.183506432,14.93172224,14.696065339432824,14.716579615276585,14.948499456,14.948499456,14.963246030285704,14.739908469049505,14.739612192881289,14.740268342887765,14.948499456,14.743226092695084,30.526980345021048,28.711601813188008,14.780219334665077,14.759963653429532,24.688846498683805,27.14773386823995,18.624297710610666,31.695745101544688
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithoutFlatten#blockSize=1000000&nestedLevel=5&numberOfIterations=1000---5,14.713618432,14.76395008,14.93172224,14.730395648,14.713618432,44634.961084416005,44634.961084416005,14.737784957342075,14.878320361472,14.93172224,44634.961084416005,14.948499456,14.811599974558764,14.844866788176509,14.948499456,14.948499456,14.8786792105673,14.878962110920629,14.8789617587444,14.87895282349842,14.948499456,14.878830003787542,30.542189292218893,28.722440554360364,14.917201308729837,14.90368809828952,24.64112916380371,27.14559271890993,18.616080098815097,31.72038287663391
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithoutFlatten#blockSize=1000000&nestedLevel=5&numberOfIterations=1000---6,14.696841216,14.965276672,14.965276672,14.696841216,14.663286784,44726.88345088001,44726.88345088001,14.750986701079782,14.908961150293331,14.982053888,44726.88345087999,14.982053888,14.876262300571073,14.910731458304426,14.982053888,14.982053888,14.9094395146591,14.938209281303994,14.9382494062877,14.938162535731312,14.982053888,14.93758363086199,30.54157491970512,28.7338435192022,14.976474859848858,14.96484109713535,24.871974193220403,27.184613940095577,18.67952943573788,31.70282646965259
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithoutFlatten#blockSize=1000000&nestedLevel=5&numberOfIterations=1000---7,14.713618432,14.76395008,14.93172224,14.730395648,14.713618432,44634.961084416005,44634.961084416005,14.737784957342075,14.878320361472,14.93172224,44634.961084416005,14.948499456,14.811599974558764,14.844866788176509,14.948499456,14.948499456,14.8786792105673,14.878962110920629,14.8789617587444,14.87895282349842,14.948499456,14.878830003787542,30.542189292218893,28.722440554360364,14.917201308729837,14.90368809828952,24.64112916380371,27.14559271890993,18.616080098815097,31.72038287663391
prestodb__presto#com.facebook.presto.operator.BenchmarkGroupByHash.addPagePreCompute#channelCount=10&dataType=BIGINT&groupByType=notDistinct&groupCount=3000000&hashEnabled=false---0,1.114e-06,1.138e-06,1.148e-06,1.128e-06,1.088e-06,0.003546874,0.003546874,1.103608743169399e-06,1.1822913333333334e-06,1.162e-06,0.003546874,1.196e-06,1.12281138427464e-06,1.1314969828064338e-06,1.224e-06,1.244e-06,1.1837903907927844e-06,1.182608820854132e-06,1.18257418238365e-06,1.1826080044296788e-06,1.264e-06,1.182633136612022e-06,2.4332814161218126e-06,2.285153559447115e-06,1.2835118936877077e-06,1.268856772046589e-06,2.050892531409852e-06,2.177838432209912e-06,1.5431540210695074e-06,2.4872106494116136e-06
prestodb__presto#com.facebook.presto.operator.BenchmarkGroupByHash.addPagePreCompute#channelCount=10&dataType=BIGINT&groupByType=notDistinct&groupCount=3000000&hashEnabled=false---1,1.114e-06,1.138e-06,1.148e-06,1.128e-06,1.088e-06,0.003546874,0.003546874,1.103608743169399e-06,1.1822913333333334e-06,1.162e-06,0.003546874,1.196e-06,1.12281138427464e-06,1.1314969828064338e-06,1.224e-06,1.244e-06,1.1837903907927844e-06,1.182608820854132e-06,1.18257418238365e-06,1.1826080044296788e-06,1.264e-06,1.182633136612022e-06,2.4332814161218126e-06,2.285153559447115e-06,1.2835118936877077e-06,1.268856772046589e-06,2.050892531409852e-06,2.177838432209912e-06,1.5431540210695074e-06,2.4872106494116136e-06
prestodb__presto#com.facebook.presto.operator.BenchmarkGroupByHash.addPagePreCompute#channelCount=10&dataType=BIGINT&groupByType=notDistinct&groupCount=3000000&hashEnabled=false---2,1.144e-06,1.166e-06,1.176e-06,1.156e-06,1.118e-06,0.003636488,0.003636488,1.1445453551912568e-06,1.2121626666666667e-06,1.192e-06,0.003636488,1.224e-06,1.1628405758582502e-06,1.1678677204658902e-06,1.252e-06,1.274e-06,1.2137226921061225e-06,1.222059026067665e-06,1.2220413177829612e-06,1.2220430919158362e-06,1.294e-06,1.2219077158469949e-06,2.514333658069158e-06,2.361746397858677e-06,1.3070337098560356e-06,1.2968516694398224e-06,2.1497811452464098e-06,2.252531720791246e-06,1.612905778772601e-06,2.573807646879195e-06
prestodb__presto#com.facebook.presto.operator.BenchmarkGroupByHash.addPagePreCompute#channelCount=10&dataType=BIGINT&groupByType=notDistinct&groupCount=3000000&hashEnabled=false---3,1.142e-06,1.166e-06,1.174e-06,1.152e-06,1.116e-06,0.003628514,0.003628514,1.1401846994535518e-06,1.2095046666666666e-06,1.188e-06,0.003628514,1.214e-06,1.1611926910299003e-06,1.1674521575152525e-06,1.25e-06,1.27e-06,1.2110860365803909e-06,1.2222894686633389e-06,1.2223370312118185e-06,1.2222645669988923e-06,1.296e-06,1.2220459453551912e-06,2.3551785184410824e-06,2.227904380373882e-06,1.3199095902547063e-06,1.307125169162507e-06,2.1593052277040066e-06,2.135424017871725e-06,1.5192032586221067e-06,2.4077242305899875e-06
prestodb__presto#com.facebook.presto.operator.BenchmarkGroupByHash.addPagePreCompute#channelCount=10&dataType=BIGINT&groupByType=notDistinct&groupCount=3000000&hashEnabled=false---4,1.156e-06,1.178e-06,1.186e-06,1.168e-06,1.132e-06,0.0036677159999999,0.0036677159999999,1.1554043715846995e-06,1.2225719999999998e-06,1.198e-06,0.0036677159999999,1.234e-06,1.169989545957918e-06,1.1762447476428174e-06,1.264e-06,1.282e-06,1.2240896862566892e-06,1.2290110948419302e-06,1.229009623458847e-06,1.2289964518272426e-06,1.304e-06,1.2288860327868855e-06,2.5386717465174056e-06,2.4148375567519645e-06,1.3246740199335547e-06,1.3108842595673875e-06,2.1345378051996743e-06,2.295072430377847e-06,1.6538939365565523e-06,2.62550420888786e-06
prestodb__presto#com.facebook.presto.operator.BenchmarkGroupByHash.addPagePreCompute#channelCount=10&dataType=BIGINT&groupByType=notDistinct&groupCount=3000000&hashEnabled=false---5,1.18e-06,1.194e-06,1.206e-06,1.188e-06,1.15e-06,0.0037349559999999,0.0037349559999999,1.1684371584699455e-06,1.2449853333333333e-06,1.236e-06,0.0037349559999999,1.266e-06,1.1856296788482834e-06,1.1932765501941208e-06,1.288e-06,1.306e-06,1.2463546750423814e-06,1.2407333599556294e-06,1.240733689214706e-06,1.2407397519379843e-06,1.32e-06,1.240758972677595e-06,2.517946144600555e-06,2.3925559775832623e-06,1.3431858250276851e-06,1.321895185801442e-06,2.253695868907531e-06,2.303619025029761e-06,1.671131043557035e-06,2.598008174257219e-06
prestodb__presto#com.facebook.presto.operator.BenchmarkGroupByHash.addPagePreCompute#channelCount=10&dataType=BIGINT&groupByType=notDistinct&groupCount=3000000&hashEnabled=false---6,1.144e-06,1.166e-06,1.176e-06,1.156e-06,1.118e-06,0.003636488,0.003636488,1.1445453551912568e-06,1.2121626666666667e-06,1.192e-06,0.003636488,1.224e-06,1.1628405758582502e-06,1.1678677204658902e-06,1.252e-06,1.274e-06,1.2137226921061225e-06,1.222059026067665e-06,1.2220413177829612e-06,1.2220430919158362e-06,1.294e-06,1.2219077158469949e-06,2.514333658069158e-06,2.361746397858677e-06,1.3070337098560356e-06,1.2968516694398224e-06,2.1497811452464098e-06,2.252531720791246e-06,1.612905778772601e-06,2.573807646879195e-06
prestodb__presto#com.facebook.presto.operator.BenchmarkGroupByHash.addPagePreCompute#channelCount=10&dataType=BIGINT&groupByType=notDistinct&groupCount=3000000&hashEnabled=false---7,1.142e-06,1.166e-06,1.174e-06,1.152e-06,1.116e-06,0.003628514,0.003628514,1.1401846994535518e-06,1.2095046666666666e-06,1.188e-06,0.003628514,1.214e-06,1.1611926910299003e-06,1.1674521575152525e-06,1.25e-06,1.27e-06,1.2110860365803909e-06,1.2222894686633389e-06,1.2223370312118185e-06,1.2222645669988923e-06,1.296e-06,1.2220459453551912e-06,2.3551785184410824e-06,2.227904380373882e-06,1.3199095902547063e-06,1.307125169162507e-06,2.1593052277040066e-06,2.135424017871725e-06,1.5192032586221067e-06,2.4077242305899875e-06
prestodb__presto#com.facebook.presto.operator.BenchmarkGroupByHash.addPagePreCompute#channelCount=10&dataType=BIGINT&groupByType=notDistinct&groupCount=3000000&hashEnabled=false---8,1.19e-06,1.214e-06,1.238e-06,1.202e-06,1.162e-06,0.003811152,0.003811152,1.1736032786885244e-06,1.270384e-06,1.268e-06,0.003811152,1.296e-06,1.190661661129568e-06,1.20683693843594e-06,1.318e-06,1.334e-06,1.2720998650525308e-06,1.2679540565723793e-06,1.267954993668777e-06,1.2679647441860467e-06,1.356e-06,1.2680224918032783e-06,2.4780871693238507e-06,2.3178477043554577e-06,1.3719234551495015e-06,1.3495746866333888e-06,2.1058651348009924e-06,2.208859683525893e-06,1.5501779343756396e-06,2.54784277628335e-06
prestodb__presto#com.facebook.presto.operator.BenchmarkGroupByHash.addPagePreCompute#channelCount=10&dataType=BIGINT&groupByType=notDistinct&groupCount=3000000&hashEnabled=false---9,1.18e-06,1.194e-06,1.206e-06,1.188e-06,1.15e-06,0.0037349559999999,0.0037349559999999,1.1684371584699455e-06,1.2449853333333333e-06,1.236e-06,0.0037349559999999,1.266e-06,1.1856296788482834e-06,1.1932765501941208e-06,1.288e-06,1.306e-06,1.2463546750423814e-06,1.2407333599556294e-06,1.240733689214706e-06,1.2407397519379843e-06,1.32e-06,1.240758972677595e-06,2.517946144600555e-06,2.3925559775832623e-06,1.3431858250276851e-06,1.321895185801442e-06,2.253695868907531e-06,2.303619025029761e-06,1.671131043557035e-06,2.598008174257219e-06
prestodb__presto#com.facebook.presto.operator.BenchmarkGroupByHash.addPagePreCompute#channelCount=5&dataType=BIGINT&groupByType=notDistinct&groupCount=3000000&hashEnabled=false---0,6.43e-07,6.52e-07,6.55e-07,6.48e-07,6.24e-07,0.001984351,0.001984351,6.357338797814208e-07,6.614503333333334e-07,6.58e-07,0.001984351,6.62e-07,6.428516943521596e-07,6.471338713255686e-07,6.68e-07,6.73e-07,6.616976769391491e-07,6.62311296727676e-07,6.623113246695547e-07,6.623129413067553e-07,6.82e-07,6.622900546448089e-07,1.4056199405786218e-06,1.3270600885204867e-06,6.975478183831672e-07,6.845717692734332e-07,1.157055115611587e-06,1.2620482629480015e-06,9.097999708811304e-07,1.4467741605569478e-06
prestodb__presto#com.facebook.presto.operator.BenchmarkGroupByHash.addPagePreCompute#channelCount=5&dataType=BIGINT&groupByType=notDistinct&groupCount=3000000&hashEnabled=false---1,6.42e-07,6.49e-07,6.51e-07,6.46e-07,6.23e-07,0.0019706149999999,0.0019706149999999,6.353857923497268e-07,6.568716666666666e-07,6.53e-07,0.0019706149999999,6.56e-07,6.435225249169436e-07,6.468658679977814e-07,6.6e-07,6.66e-07,6.570835504966879e-07,6.633495152523573e-07,6.633583567699655e-07,6.633390919158362e-07,6.76e-07,6.632511256830602e-07,1.486924023702476e-06,1.3984152628101842e-06,7.045857585825028e-07,6.89523433166944e-07,1.194939380989505e-06,1.33794798640294e-06,9.66828580574462e-07,1.5290804990860014e-06
prestodb__presto#com.facebook.presto.operator.BenchmarkGroupByHash.addPagePreCompute#channelCount=5&dataType=BIGINT&groupByType=notDistinct&groupCount=3000000&hashEnabled=false---2,6.32e-07,6.4e-07,6.44e-07,6.36e-07,6.14e-07,0.001946847,0.001946847,6.290983606557378e-07,6.489489999999999e-07,6.47e-07,0.0019468469999999,6.51e-07,6.358011517165006e-07,6.388835108153079e-07,6.54e-07,6.59e-07,6.491449825218811e-07,6.520790382695508e-07,6.520824911696101e-07,6.520741727574751e-07,6.68e-07,6.520324590163934e-07,1.4284896835329533e-06,1.3429626831203311e-06,6.760773643410854e-07,6.686519023849141e-07,1.1496192007785403e-06,1.2813886979472434e-06,9.009748136636542e-07,1.471705048694406e-06
prestodb__presto#com.facebook.presto.operator.BenchmarkGroupByHash.addPagePreCompute#channelCount=5&dataType=BIGINT&groupByType=notDistinct&groupCount=3000000&hashEnabled=false---3,6.33e-07,6.42e-07,6.45e-07,6.37e-07,6.13e-07,0.001946607,0.001946607,6.304191256830602e-07,6.48869e-07,6.47e-07,0.001946607,6.5e-07,6.380989811738648e-07,6.40898918469218e-07,6.53e-07,6.58e-07,6.490433306028188e-07,6.515687154742096e-07,6.51573511496168e-07,6.515622657807309e-07,6.66e-07,6.515236393442624e-07,1.4290673830837544e-06,1.3443460213925548e-06,6.737955703211517e-07,6.66488768718802e-07,1.1411109181410204e-06,1.2787441092117652e-06,9.119422950540512e-07,1.4682861620812226e-06
prestodb__presto#com.facebook.presto.operator.BenchmarkGroupByHash.addPagePreCompute#channelCount=5&dataType=BIGINT&groupByType=notDistinct&groupCount=3000000&hashEnabled=false---4,6.33e-07,6.42e-07,6.45e-07,6.37e-07,6.13e-07,0.001946607,0.001946607,6.304191256830602e-07,6.48869e-07,6.47e-07,0.001946607,6.5e-07,6.380989811738648e-07,6.40898918469218e-07,6.53e-07,6.58e-07,6.490433306028188e-07,6.515687154742096e-07,6.51573511496168e-07,6.515622657807309e-07,6.66e-07,6.515236393442624e-07,1.4290673830837544e-06,1.3443460213925548e-06,6.737955703211517e-07,6.66488768718802e-07,1.1411109181410204e-06,1.2787441092117652e-06,9.119422950540512e-07,1.4682861620812226e-06
prestodb__presto#com.facebook.presto.operator.BenchmarkGroupByHash.addPagePreCompute#channelCount=5&dataType=BIGINT&groupByType=notDistinct&groupCount=3000000&hashEnabled=false---5,6.33e-07,6.42e-07,6.45e-07,6.37e-07,6.13e-07,0.001946607,0.001946607,6.304191256830602e-07,6.48869e-07,6.47e-07,0.001946607,6.5e-07,6.380989811738648e-07,6.40898918469218e-07,6.53e-07,6.58e-07,6.490433306028188e-07,6.515687154742096e-07,6.51573511496168e-07,6.515622657807309e-07,6.66e-07,6.515236393442624e-07,1.4290673830837544e-06,1.3443460213925548e-06,6.737955703211517e-07,6.66488768718802e-07,1.1411109181410204e-06,1.2787441092117652e-06,9.119422950540512e-07,1.4682861620812226e-06
prestodb__presto#com.facebook.presto.operator.BenchmarkGroupByHash.addPagePreCompute#channelCount=5&dataType=BIGINT&groupByType=notDistinct&groupCount=3000000&hashEnabled=false---6,6.43e-07,6.52e-07,6.55e-07,6.48e-07,6.24e-07,0.001984351,0.001984351,6.357338797814208e-07,6.614503333333334e-07,6.58e-07,0.001984351,6.62e-07,6.428516943521596e-07,6.471338713255686e-07,6.68e-07,6.73e-07,6.616976769391491e-07,6.62311296727676e-07,6.623113246695547e-07,6.623129413067553e-07,6.82e-07,6.622900546448089e-07,1.4056199405786218e-06,1.3270600885204867e-06,6.975478183831672e-07,6.845717692734332e-07,1.157055115611587e-06,1.2620482629480015e-06,9.097999708811304e-07,1.4467741605569478e-06
prestodb__presto#com.facebook.presto.operator.BenchmarkGroupByHash.addPagePreCompute#channelCount=5&dataType=BIGINT&groupByType=notDistinct&groupCount=3000000&hashEnabled=false---7,6.32e-07,6.4e-07,6.43e-07,6.35e-07,6.11e-07,0.001947397,0.001947397,6.316125683060108e-07,6.491323333333333e-07,6.46e-07,0.001947397,6.49e-07,6.392285492801771e-07,6.424741264559067e-07,6.53e-07,6.59e-07,6.493760613080836e-07,6.581504947310039e-07,6.581613739864489e-07,6.581351406423034e-07,6.69e-07,6.580165464480872e-07,1.4132734036219853e-06,1.328093764121659e-06,6.939172314507199e-07,6.823549473100388e-07,1.17973988935971e-06,1.2746144012002266e-06,9.167231544482042e-07,1.4517723052252928e-06
